,neg,neu,pos,compound
7276,0.0,0.436,0.564,0.7557
7277,0.0,1.0,0.0,0.0
7278,0.297,0.485,0.218,-0.3182
7279,0.0,0.0,1.0,0.4019
7280,0.0,1.0,0.0,0.0
7281,0.0,0.79,0.21,0.4926
7282,0.0,0.781,0.219,0.4215
7283,0.0,0.239,0.761,0.4926
7284,0.0,1.0,0.0,0.0
7285,0.239,0.761,0.0,-0.296
7286,0.126,0.874,0.0,-0.2193
7287,0.0,0.611,0.389,0.9022
7288,0.07,0.558,0.372,0.758
7289,0.0,1.0,0.0,0.0
7290,0.0,0.633,0.367,0.4404
7291,0.0,1.0,0.0,0.0
7292,0.0,0.71,0.29,0.6239
7293,0.0,1.0,0.0,0.0
7294,0.0,0.27,0.73,0.4019
7295,0.0,1.0,0.0,0.0
7296,0.0,1.0,0.0,0.0
7297,0.0,0.511,0.489,0.6908
7298,0.0,0.417,0.583,0.4215
7299,0.0,0.84,0.16,0.2716
7300,0.0,1.0,0.0,0.0
7301,0.18,0.82,0.0,-0.296
7302,0.0,1.0,0.0,0.0
7303,0.0,0.816,0.184,0.2023
7304,0.0,0.773,0.227,0.6249
7305,0.0,0.0,1.0,0.296
7306,0.0,1.0,0.0,0.0
7307,0.242,0.758,0.0,-0.1531
7308,0.0,0.0,1.0,0.4215
7309,0.0,1.0,0.0,0.0
7310,0.0,0.756,0.244,0.6705
7311,0.0,1.0,0.0,0.0
7312,0.333,0.667,0.0,-0.3595
7313,0.0,1.0,0.0,0.0
7314,0.0,0.895,0.105,0.4703
7315,0.0,1.0,0.0,0.0
7316,0.0,1.0,0.0,0.0
7317,0.0,1.0,0.0,0.0
7318,0.0,0.0,1.0,0.2023
7319,0.0,1.0,0.0,0.0
7320,1.0,0.0,0.0,-0.296
7321,0.0,0.556,0.444,0.4939
7322,0.0,1.0,0.0,0.0
7323,0.0,1.0,0.0,0.0
7324,0.0,1.0,0.0,0.0
7325,0.0,0.556,0.444,0.34
7326,0.0,1.0,0.0,0.0
7327,0.0,1.0,0.0,0.0
7328,0.0,1.0,0.0,0.0
7329,0.0,0.505,0.495,0.2411
7330,0.0,0.602,0.398,0.5106
7331,0.423,0.577,0.0,-0.296
7332,0.0,1.0,0.0,0.0
7333,0.0,1.0,0.0,0.0
7334,0.0,0.0,0.0,0.0
7335,0.0,1.0,0.0,0.0
7336,0.0,1.0,0.0,0.0
7337,0.172,0.755,0.074,-0.3818
7338,0.1,0.717,0.183,0.296
7339,0.108,0.735,0.157,0.25
7340,0.0,1.0,0.0,0.0
7341,0.044,0.854,0.102,0.2732
7342,0.0,1.0,0.0,0.0
7343,0.0,0.851,0.149,0.4215
7344,0.0,0.708,0.292,0.3182
7345,0.0,1.0,0.0,0.0
7346,0.0,0.804,0.196,0.296
7347,0.0,0.588,0.412,0.2732
7348,0.0,0.582,0.418,0.6956
7349,0.0,1.0,0.0,0.0
7350,0.0,0.795,0.205,0.2023
7351,0.0,0.0,1.0,0.4019
7352,0.098,0.902,0.0,-0.1045
7353,0.09,0.746,0.164,0.25
7354,0.191,0.645,0.163,-0.1882
7355,0.0,0.683,0.317,0.101
7356,0.0,0.811,0.189,0.2732
7357,0.0,1.0,0.0,0.0
7358,0.0,1.0,0.0,0.0
7359,0.0,1.0,0.0,0.0
7360,0.0,1.0,0.0,0.0
7361,0.0,1.0,0.0,0.0
7362,0.057,0.786,0.157,0.4939
7363,0.0,0.819,0.181,0.7257
7364,0.143,0.674,0.183,0.2382
7365,0.066,0.806,0.128,0.2975
7366,0.0,0.895,0.105,0.4019
7367,0.053,0.871,0.075,0.1406
7368,0.0,0.423,0.577,0.6249
7369,0.0,0.899,0.101,0.2263
7370,0.0,1.0,0.0,0.0
7371,0.0,0.432,0.568,0.8481
7372,0.0,1.0,0.0,0.0
7373,0.0,0.627,0.373,0.8777
7374,0.0,1.0,0.0,0.0
7375,0.0,1.0,0.0,0.0
7376,0.0,0.732,0.268,0.6705
7377,0.0,0.0,1.0,0.5859
7378,0.0,0.0,1.0,0.296
7379,0.0,0.811,0.189,0.2732
7380,0.0,0.758,0.242,0.5859
7381,0.0,1.0,0.0,0.0
7382,0.0,0.656,0.344,0.2732
7383,0.0,0.577,0.423,0.8313
7384,0.0,0.805,0.195,0.4404
7385,0.0,0.0,1.0,0.296
7386,0.0,1.0,0.0,0.0
7387,0.072,0.749,0.179,0.5093
7388,0.0,0.649,0.351,0.4019
7389,0.279,0.388,0.333,0.1779
7390,0.0,1.0,0.0,0.0
7391,0.0,1.0,0.0,0.0
7392,0.0,0.615,0.385,0.3612
7393,0.0,1.0,0.0,0.0
7394,0.0,0.426,0.574,0.4005
7395,0.0,0.86,0.14,0.2382
7396,0.0,1.0,0.0,0.0
7397,0.0,0.4,0.6,0.7177
7398,0.0,1.0,0.0,0.0
7399,0.0,1.0,0.0,0.0
7400,0.0,1.0,0.0,0.0
7401,0.0,1.0,0.0,0.0
7402,0.0,1.0,0.0,0.0
7403,0.0,1.0,0.0,0.0
7404,0.0,1.0,0.0,0.0
7405,0.0,1.0,0.0,0.0
7406,0.0,0.426,0.574,0.4019
7407,0.0,0.378,0.622,0.5093
7408,0.356,0.274,0.37,0.0258
7409,0.0,1.0,0.0,0.0
7410,0.0,0.0,1.0,0.4019
7411,0.0,1.0,0.0,0.0
7412,0.0,1.0,0.0,0.0
7413,0.0,0.334,0.666,0.6103
7414,0.0,1.0,0.0,0.0
7415,0.0,1.0,0.0,0.0
7416,0.0,1.0,0.0,0.0
7417,0.0,0.822,0.178,0.3818
7418,0.0,0.945,0.055,0.2023
7419,0.0,1.0,0.0,0.0
7420,0.643,0.357,0.0,-0.2023
7421,0.0,1.0,0.0,0.0
7422,0.0,1.0,0.0,0.0
7423,0.0,1.0,0.0,0.0
7424,0.492,0.508,0.0,-0.4364
7425,0.0,0.607,0.393,0.3802
7426,0.0,0.0,1.0,0.4019
7427,0.0,1.0,0.0,0.0
7428,0.0,1.0,0.0,0.0
7429,0.0,0.0,0.0,0.0
7430,0.0,0.223,0.777,0.54
7431,0.0,0.147,0.853,0.7003
7432,0.0,1.0,0.0,0.0
7433,0.0,1.0,0.0,0.0
7434,0.0,0.3,0.7,0.7178
7435,0.0,1.0,0.0,0.0
7436,0.0,1.0,0.0,0.0
7437,0.116,0.709,0.175,0.3612
7438,0.0,0.0,1.0,0.4019
7439,0.0,0.0,1.0,0.4019
7440,0.0,1.0,0.0,0.0
7441,0.0,1.0,0.0,0.0
7442,0.0,0.0,1.0,0.4215
7443,0.213,0.679,0.109,-0.6808
7444,0.202,0.798,0.0,-0.6486
7445,0.0,1.0,0.0,0.0
7446,0.0,1.0,0.0,0.0
7447,0.0,1.0,0.0,0.0
7448,0.0,1.0,0.0,0.0
7449,0.0,1.0,0.0,0.0
7450,0.0,1.0,0.0,0.0
7451,0.174,0.435,0.391,0.3612
7452,0.0,0.851,0.149,0.4549
7453,0.0,1.0,0.0,0.0
7454,0.0,0.777,0.223,0.3182
7455,0.688,0.312,0.0,-0.296
7456,0.0,1.0,0.0,0.0
7457,0.0,1.0,0.0,0.0
7458,0.0,0.674,0.326,0.4404
7459,0.0,1.0,0.0,0.0
7460,0.0,1.0,0.0,0.0
7461,0.0,1.0,0.0,0.0
7462,0.0,0.343,0.657,0.8622
7463,0.0,1.0,0.0,0.0
7464,0.0,1.0,0.0,0.0
7465,0.0,1.0,0.0,0.0
7466,0.0,1.0,0.0,0.0
7467,0.077,0.842,0.081,0.0258
7468,0.0,0.769,0.231,0.4019
7469,0.0,0.653,0.347,0.8776
7470,0.0,0.0,1.0,0.4019
7471,0.524,0.476,0.0,-0.296
7472,0.0,1.0,0.0,0.0
7473,0.0,0.449,0.551,0.9261
7474,0.0,0.847,0.153,0.4019
7475,0.0,1.0,0.0,0.0
7476,0.0,0.414,0.586,0.9294
7477,0.0,1.0,0.0,0.0
7478,0.0,1.0,0.0,0.0
7479,0.0,1.0,0.0,0.0
7480,0.095,0.858,0.047,-0.3716
7481,0.0,0.796,0.204,0.3182
7482,0.0,1.0,0.0,0.0
7483,0.0,1.0,0.0,0.0
7484,0.0,1.0,0.0,0.0
7485,0.0,1.0,0.0,0.0
7486,0.0,1.0,0.0,0.0
7487,0.0,1.0,0.0,0.0
7488,0.0,0.911,0.089,0.2382
7489,0.0,0.924,0.076,0.2975
7490,0.0,1.0,0.0,0.0
7491,0.0,1.0,0.0,0.0
7492,0.076,0.885,0.039,-0.2732
7493,0.0,0.345,0.655,0.5859
7494,0.252,0.748,0.0,-0.8689
7495,0.167,0.833,0.0,-0.296
7496,0.0,1.0,0.0,0.0
7497,0.291,0.709,0.0,-0.5704
7498,0.0,0.263,0.737,0.4215
7499,0.0,0.303,0.697,0.3182
7500,0.0,0.0,1.0,0.7269
7501,0.0,1.0,0.0,0.0
7502,0.0,0.0,1.0,0.4019
7503,0.0,1.0,0.0,0.0
7504,0.0,1.0,0.0,0.0
7505,0.0,1.0,0.0,0.0
7506,0.0,1.0,0.0,0.0
7507,0.0,0.618,0.382,0.4753
7508,0.0,1.0,0.0,0.0
7509,0.0,0.737,0.263,0.3612
7510,0.0,1.0,0.0,0.0
7511,0.157,0.653,0.19,0.3612
7512,0.0,0.323,0.677,0.6369
7513,0.0,1.0,0.0,0.0
7514,0.0,0.278,0.722,0.3802
7515,0.0,0.256,0.744,0.4404
7516,0.0,1.0,0.0,0.0
7517,0.0,1.0,0.0,0.0
7518,0.0,0.78,0.22,0.5423
7519,0.0,1.0,0.0,0.0
7520,0.099,0.795,0.105,-0.2023
7521,0.0,1.0,0.0,0.0
7522,0.0,1.0,0.0,0.0
7523,0.0,1.0,0.0,0.0
7524,0.0,1.0,0.0,0.0
7525,0.0,1.0,0.0,0.0
7526,0.0,1.0,0.0,0.0
7527,0.0,0.508,0.492,0.4404
7528,0.0,1.0,0.0,0.0
7529,0.0,1.0,0.0,0.0
7530,0.0,1.0,0.0,0.0
7531,0.0,0.25,0.75,0.4588
7532,0.0,0.716,0.284,0.8983
7533,0.145,0.855,0.0,-0.296
7534,0.0,1.0,0.0,0.0
7535,0.138,0.485,0.377,0.8553
7536,0.0,0.241,0.759,0.743
7537,0.0,0.794,0.206,0.3818
7538,0.0,1.0,0.0,0.0
7539,0.0,0.256,0.744,0.4404
7540,0.0,1.0,0.0,0.0
7541,0.0,1.0,0.0,0.0
7542,0.0,1.0,0.0,0.0
7543,0.0,1.0,0.0,0.0
7544,0.0,0.0,1.0,0.4019
7545,0.0,1.0,0.0,0.0
7546,0.0,0.895,0.105,0.3919
7547,1.0,0.0,0.0,-0.296
7548,0.294,0.706,0.0,-0.3612
7549,0.0,0.477,0.523,0.6588
7550,0.0,0.0,1.0,0.4019
7551,0.0,0.233,0.767,0.5093
7552,0.0,0.701,0.299,0.4574
7553,0.0,0.594,0.406,0.6249
7554,0.0,1.0,0.0,0.0
7555,0.0,1.0,0.0,0.0
7556,0.0,0.617,0.383,0.4767
7557,0.046,0.835,0.119,0.5411
7558,0.104,0.793,0.103,0.2382
7559,0.0,1.0,0.0,0.0
7560,0.172,0.828,0.0,-0.7845
7561,0.072,0.928,0.0,-0.4932
7562,0.0,0.0,1.0,0.2732
7563,0.062,0.795,0.143,0.4767
7564,0.0,1.0,0.0,0.0
7565,0.0,0.426,0.574,0.4019
7566,0.117,0.643,0.24,0.4767
7567,0.0,0.328,0.672,0.6249
7568,0.0,1.0,0.0,0.0
7569,0.073,0.777,0.15,0.3612
7570,0.0,0.864,0.136,0.7184
7571,0.078,0.758,0.163,0.5562
7572,0.0,1.0,0.0,0.0
7573,0.0,1.0,0.0,0.0
7574,0.0,0.649,0.351,0.7562
7575,0.0,1.0,0.0,0.0
7576,0.0,1.0,0.0,0.0
7577,0.0,0.645,0.355,0.5106
7578,0.0,0.543,0.457,0.6369
7579,0.0,0.426,0.574,0.4019
7580,0.0,0.589,0.411,0.5399
7581,0.033,0.686,0.282,0.9387
7582,0.0,0.185,0.815,0.6588
7583,1.0,0.0,0.0,-0.4019
7584,0.0,1.0,0.0,0.0
7585,0.0,0.696,0.304,0.541
7586,0.0,0.567,0.433,0.8122
7587,0.0,0.557,0.443,0.1511
7588,0.0,1.0,0.0,0.0
7589,0.0,0.717,0.283,0.5499
7590,0.0,0.0,1.0,0.4588
7591,0.0,1.0,0.0,0.0
7592,0.0,1.0,0.0,0.0
7593,0.0,0.0,1.0,0.4019
7594,0.0,1.0,0.0,0.0
7595,0.0,1.0,0.0,0.0
7596,0.0,1.0,0.0,0.0
7597,0.348,0.652,0.0,-0.1531
7598,0.0,0.154,0.846,0.6696
7599,0.0,1.0,0.0,0.0
7600,0.0,1.0,0.0,0.0
7601,0.102,0.791,0.107,0.0258
7602,0.101,0.899,0.0,-0.4215
7603,0.212,0.481,0.307,0.2481
7604,0.0,0.778,0.222,0.5719
7605,0.0,1.0,0.0,0.0
7606,0.0,1.0,0.0,0.0
7607,0.0,1.0,0.0,0.0
7608,0.0,0.808,0.192,0.7871
7609,0.0,0.303,0.697,0.3182
7610,0.0,1.0,0.0,0.0
7611,0.0,1.0,0.0,0.0
7612,0.0,0.0,1.0,0.4215
7613,0.0,1.0,0.0,0.0
7614,0.0,0.0,0.0,0.0
7615,0.0,1.0,0.0,0.0
7616,0.0,0.0,1.0,0.4019
7617,0.424,0.576,0.0,-0.5696
7618,0.0,1.0,0.0,0.0
7619,0.0,0.707,0.293,0.4404
7620,0.0,0.58,0.42,0.4404
7621,0.355,0.645,0.0,-0.296
7622,0.0,0.606,0.394,0.5994
7623,0.0,1.0,0.0,0.0
7624,0.0,1.0,0.0,0.0
7625,0.0,0.263,0.737,0.4215
7626,0.0,0.511,0.489,0.6981
7627,0.0,0.738,0.262,0.6901
7628,0.0,0.323,0.677,0.2732
7629,0.0,1.0,0.0,0.0
7630,0.412,0.588,0.0,-0.2732
7631,0.0,0.847,0.153,0.4404
7632,0.0,0.737,0.263,0.3612
7633,0.0,0.913,0.087,0.3182
7634,0.0,1.0,0.0,0.0
7635,0.0,1.0,0.0,0.0
7636,0.0,1.0,0.0,0.0
7637,0.194,0.707,0.1,-0.4297
7638,0.0,0.0,1.0,0.4019
7639,0.0,0.828,0.172,0.6124
7640,0.094,0.726,0.179,0.25
7641,0.118,0.882,0.0,-0.434
7642,0.098,0.902,0.0,-0.34
7643,0.0,1.0,0.0,0.0
7644,0.0,1.0,0.0,0.0
7645,0.0,1.0,0.0,0.0
7646,0.0,1.0,0.0,0.0
7647,0.058,0.942,0.0,-0.296
7648,0.0,1.0,0.0,0.0
7649,0.0,0.32,0.68,0.7494
7650,0.0,0.935,0.065,0.2732
7651,0.0,0.0,1.0,0.4926
7652,0.0,0.824,0.176,0.7345
7653,0.0,0.488,0.512,0.2732
7654,0.0,0.845,0.155,0.296
7655,0.0,0.867,0.133,0.25
7656,0.0,0.921,0.079,0.2023
7657,0.0,1.0,0.0,0.0
7658,0.0,1.0,0.0,0.0
7659,0.0,1.0,0.0,0.0
7660,0.0,1.0,0.0,0.0
7661,0.0,0.582,0.418,0.5562
7662,0.0,1.0,0.0,0.0
7663,0.0,1.0,0.0,0.0
7664,0.0,1.0,0.0,0.0
7665,0.199,0.535,0.267,0.2244
7666,0.0,0.577,0.423,0.9042
7667,0.0,0.775,0.225,0.7003
7668,0.176,0.549,0.275,0.2263
7669,0.06,0.71,0.23,0.7363
7670,0.053,0.89,0.058,0.0387
7671,0.0,0.886,0.114,0.2023
7672,0.0,0.872,0.128,0.4215
7673,0.0,0.769,0.231,0.7579
7674,0.0,1.0,0.0,0.0
7675,0.25,0.484,0.266,0.0516
7676,0.0,0.882,0.118,0.6361
7677,0.11,0.744,0.146,0.2238
7678,0.0,0.0,0.0,0.0
7679,0.0,1.0,0.0,0.0
7680,0.0,1.0,0.0,0.0
7681,0.0,1.0,0.0,0.0
7682,0.355,0.645,0.0,-0.296
7683,0.0,1.0,0.0,0.0
7684,0.0,1.0,0.0,0.0
7685,0.0,0.662,0.338,0.6239
7686,0.0,0.813,0.187,0.3182
7687,0.107,0.778,0.115,0.0656
7688,0.0,1.0,0.0,0.0
7689,0.0,1.0,0.0,0.0
7690,0.0,0.264,0.736,0.4201
7691,0.0,0.905,0.095,0.25
7692,0.0,1.0,0.0,0.0
7693,0.0,1.0,0.0,0.0
7694,0.0,0.738,0.262,0.5499
7695,0.0,1.0,0.0,0.0
7696,0.0,1.0,0.0,0.0
7697,0.0,0.378,0.622,0.7644
7698,0.0,0.588,0.412,0.4215
7699,0.0,1.0,0.0,0.0
7700,0.0,1.0,0.0,0.0
7701,0.169,0.73,0.101,-0.1466
7702,0.0,1.0,0.0,0.0
7703,0.0,1.0,0.0,0.0
7704,0.0,0.0,1.0,0.7964
7705,0.0,0.714,0.286,0.802
7706,0.0,0.84,0.16,0.8398
7707,0.0,1.0,0.0,0.0
7708,0.0,0.787,0.213,0.2263
7709,0.0,1.0,0.0,0.0
7710,0.0,0.517,0.483,0.4215
7711,0.0,1.0,0.0,0.0
7712,0.161,0.839,0.0,-0.5267
7713,0.057,0.725,0.218,0.7351
7714,0.041,0.911,0.048,0.0772
7715,0.0,1.0,0.0,0.0
7716,0.0,1.0,0.0,0.0
7717,0.0,1.0,0.0,0.0
7718,0.0,1.0,0.0,0.0
7719,0.0,0.0,1.0,0.4019
7720,0.0,1.0,0.0,0.0
7721,0.0,1.0,0.0,0.0
7722,0.0,1.0,0.0,0.0
7723,0.0,0.803,0.197,0.4019
7724,0.0,0.761,0.239,0.891
7725,0.545,0.455,0.0,-0.802
7726,0.0,1.0,0.0,0.0
7727,0.0,0.256,0.744,0.4404
7728,0.0,1.0,0.0,0.0
7729,0.0,1.0,0.0,0.0
7730,0.0,0.435,0.565,0.6369
7731,0.087,0.913,0.0,-0.296
7732,0.0,1.0,0.0,0.0
7733,0.0,0.909,0.091,0.2732
7734,0.306,0.694,0.0,-0.296
7735,0.245,0.755,0.0,-0.3818
7736,0.0,0.532,0.468,0.6588
7737,0.0,0.891,0.109,0.296
7738,0.0,0.278,0.722,0.3802
7739,0.0,1.0,0.0,0.0
7740,0.087,0.611,0.302,0.7717
7741,0.0,0.572,0.428,0.4574
7742,0.196,0.804,0.0,-0.296
7743,0.0,0.759,0.241,0.6652
7744,0.159,0.682,0.159,0.0018
7745,0.0,0.0,1.0,0.6908
7746,0.0,0.523,0.477,0.9286
7747,0.0,1.0,0.0,0.0
7748,0.0,1.0,0.0,0.0
7749,0.086,0.72,0.194,0.3626
7750,0.0,1.0,0.0,0.0
7751,0.0,1.0,0.0,0.0
7752,0.329,0.671,0.0,-0.2411
7753,0.0,0.751,0.249,0.4574
7754,0.0,0.542,0.458,0.8748
7755,0.0,1.0,0.0,0.0
7756,0.0,1.0,0.0,0.0
7757,0.0,0.645,0.355,0.5106
7758,0.285,0.715,0.0,-0.1511
7759,0.0,1.0,0.0,0.0
7760,0.0,0.544,0.456,0.4926
7761,0.0,1.0,0.0,0.0
7762,0.0,0.614,0.386,0.6588
7763,0.0,1.0,0.0,0.0
7764,0.0,0.417,0.583,0.4215
7765,0.0,1.0,0.0,0.0
7766,0.0,0.0,1.0,0.4215
7767,0.0,1.0,0.0,0.0
7768,0.0,0.0,1.0,0.4588
7769,0.0,0.185,0.815,0.5267
7770,0.0,0.256,0.744,0.4404
7771,0.0,1.0,0.0,0.0
7772,0.0,1.0,0.0,0.0
7773,0.0,1.0,0.0,0.0
7774,0.0,1.0,0.0,0.0
7775,0.0,0.0,1.0,0.3182
7776,0.093,0.8,0.107,0.0772
7777,0.0,0.0,1.0,0.2732
7778,0.0,1.0,0.0,0.0
7779,1.0,0.0,0.0,-0.4574
7780,0.0,1.0,0.0,0.0
7781,0.0,0.0,1.0,0.7003
7782,0.0,1.0,0.0,0.0
7783,0.818,0.182,0.0,-0.6696
7784,0.0,0.256,0.744,0.4404
7785,0.0,1.0,0.0,0.0
7786,0.0,0.545,0.455,0.3612
7787,0.117,0.667,0.216,0.2003
7788,0.107,0.893,0.0,-0.34
7789,0.0,0.784,0.216,0.891
7790,0.0,0.932,0.068,0.2263
7791,0.0,1.0,0.0,0.0
7792,0.767,0.233,0.0,-0.508
7793,0.0,0.0,0.0,0.0
7794,0.291,0.709,0.0,-0.6249
7795,0.0,1.0,0.0,0.0
7796,0.0,0.0,1.0,0.4019
7797,0.688,0.312,0.0,-0.296
7798,0.0,0.589,0.411,0.2714
7799,0.0,1.0,0.0,0.0
7800,0.0,0.492,0.508,0.4753
7801,0.0,0.419,0.581,0.6326
7802,0.0,1.0,0.0,0.0
7803,0.0,1.0,0.0,0.0
7804,0.0,1.0,0.0,0.0
7805,0.0,1.0,0.0,0.0
7806,0.0,1.0,0.0,0.0
7807,0.0,1.0,0.0,0.0
7808,0.0,1.0,0.0,0.0
7809,0.21,0.477,0.313,0.2695
7810,0.0,0.0,1.0,0.4019
7811,0.0,1.0,0.0,0.0
7812,0.0,1.0,0.0,0.0
7813,0.0,1.0,0.0,0.0
7814,0.0,0.756,0.244,0.4404
7815,0.0,0.0,1.0,0.296
7816,0.253,0.747,0.0,-0.2584
7817,0.0,0.0,1.0,0.4019
7818,0.0,0.773,0.227,0.6124
7819,0.0,0.263,0.737,0.4215
7820,0.0,1.0,0.0,0.0
7821,0.0,0.0,1.0,0.296
7822,0.096,0.786,0.118,0.128
7823,0.0,1.0,0.0,0.0
7824,0.068,0.932,0.0,-0.1531
7825,0.0,0.426,0.574,0.4019
7826,0.423,0.577,0.0,-0.6597
7827,0.279,0.233,0.488,0.4199
7828,0.224,0.676,0.1,-0.5423
7829,0.0,0.722,0.278,0.6124
7830,0.0,0.556,0.444,0.4926
7831,0.0,0.894,0.106,0.3612
7832,0.0,1.0,0.0,0.0
7833,0.0,0.263,0.737,0.4215
7834,0.0,0.688,0.312,0.7717
7835,0.0,0.674,0.326,0.4404
7836,0.171,0.691,0.138,-0.25
7837,0.0,0.856,0.144,0.2144
7838,0.0,0.911,0.089,0.3089
7839,0.0,1.0,0.0,0.0
7840,0.0,0.959,0.041,0.1027
7841,0.0,0.935,0.065,0.4404
7842,0.0,1.0,0.0,0.0
7843,0.0,0.826,0.174,0.7438
7844,0.197,0.642,0.161,-0.2023
7845,0.0,0.762,0.238,0.6124
7846,0.128,0.698,0.174,0.2003
7847,0.083,0.777,0.14,0.2732
7848,0.0,1.0,0.0,0.0
7849,0.0,1.0,0.0,0.0
7850,0.0,0.0,1.0,0.4588
7851,0.0,1.0,0.0,0.0
7852,0.0,0.575,0.425,0.5719
7853,0.0,0.0,1.0,0.4215
7854,0.0,0.566,0.434,0.3182
7855,0.0,1.0,0.0,0.0
7856,0.0,1.0,0.0,0.0
7857,0.0,0.508,0.492,0.4404
7858,0.0,1.0,0.0,0.0
7859,0.0,0.549,0.451,0.4767
7860,0.0,0.866,0.134,0.2732
7861,0.0,0.87,0.13,0.5423
7862,0.0,0.7,0.3,0.6478
7863,0.282,0.646,0.073,-0.6971
7864,0.0,0.954,0.046,0.2263
7865,0.0,0.132,0.868,0.7644
7866,0.17,0.83,0.0,-0.5423
7867,0.097,0.761,0.142,0.5023
7868,0.0,1.0,0.0,0.0
7869,0.0,0.741,0.259,0.2732
7870,0.0,0.833,0.167,0.6124
7871,0.0,1.0,0.0,0.0
7872,0.0,1.0,0.0,0.0
7873,0.0,1.0,0.0,0.0
7874,0.0,0.794,0.206,0.7783
7875,0.0,1.0,0.0,0.0
7876,0.0,0.0,1.0,0.4019
7877,0.0,1.0,0.0,0.0
7878,0.411,0.589,0.0,-0.4201
7879,0.0,0.0,1.0,0.4215
7880,0.0,0.426,0.574,0.4019
7881,0.0,0.866,0.134,0.4601
7882,0.0,0.164,0.836,0.6249
7883,0.0,1.0,0.0,0.0
7884,0.0,0.889,0.111,0.3612
7885,0.0,1.0,0.0,0.0
7886,0.167,0.833,0.0,-0.296
7887,0.041,0.815,0.144,0.5848
7888,0.041,0.78,0.179,0.6236
7889,0.0,0.817,0.183,0.5859
7890,0.11,0.756,0.134,0.09
7891,0.0,1.0,0.0,0.0
7892,0.0,0.879,0.121,0.296
7893,0.106,0.894,0.0,-0.4927
7894,0.0,1.0,0.0,0.0
7895,0.0,0.208,0.792,0.9081
7896,0.0,1.0,0.0,0.0
7897,0.0,1.0,0.0,0.0
7898,0.067,0.819,0.114,0.1531
7899,0.292,0.708,0.0,-0.5106
7900,0.0,1.0,0.0,0.0
7901,0.273,0.727,0.0,-0.128
7902,0.145,0.658,0.197,0.2003
7903,0.0,1.0,0.0,0.0
7904,0.074,0.635,0.291,0.7579
7905,0.0,1.0,0.0,0.0
7906,0.0,1.0,0.0,0.0
7907,0.0,1.0,0.0,0.0
7908,0.0,1.0,0.0,0.0
7909,0.0,1.0,0.0,0.0
7910,0.0,0.597,0.403,0.6597
7911,0.0,0.741,0.259,0.5927
7912,0.0,1.0,0.0,0.0
7913,0.0,0.671,0.329,0.8689
7914,0.0,0.357,0.643,0.9582
7915,0.0,1.0,0.0,0.0
7916,0.062,0.938,0.0,-0.2023
7917,0.0,0.864,0.136,0.5267
7918,0.228,0.772,0.0,-0.5023
7919,0.0,1.0,0.0,0.0
7920,0.254,0.269,0.476,0.3542
7921,0.0,1.0,0.0,0.0
7922,0.0,1.0,0.0,0.0
7923,0.0,1.0,0.0,0.0
7924,0.0,1.0,0.0,0.0
7925,0.0,0.0,1.0,0.3182
7926,0.315,0.473,0.213,-0.3164
7927,0.0,1.0,0.0,0.0
7928,0.375,0.625,0.0,-0.3818
7929,0.0,0.0,1.0,0.7003
7930,0.0,1.0,0.0,0.0
7931,0.0,0.729,0.271,0.636
7932,0.0,0.843,0.157,0.2598
7933,0.0,0.758,0.242,0.63
7934,0.0,1.0,0.0,0.0
7935,0.0,1.0,0.0,0.0
7936,0.0,1.0,0.0,0.0
7937,0.0,0.601,0.399,0.807
7938,0.0,0.765,0.235,0.4588
7939,0.0,1.0,0.0,0.0
7940,0.078,0.629,0.293,0.7291
7941,0.0,0.661,0.339,0.8271
7942,0.0,0.0,0.0,0.0
7943,0.116,0.884,0.0,-0.4215
7944,0.0,0.839,0.161,0.3182
7945,0.404,0.596,0.0,-0.6239
7946,0.24,0.76,0.0,-0.6249
7947,0.0,0.86,0.14,0.4754
7948,0.787,0.213,0.0,-0.5719
7949,0.0,1.0,0.0,0.0
7950,0.086,0.914,0.0,-0.1531
7951,0.096,0.904,0.0,-0.1531
7952,0.0,0.0,1.0,0.3182
7953,0.0,0.742,0.258,0.743
7954,0.331,0.51,0.159,-0.4019
7955,0.122,0.611,0.267,0.3818
7956,0.0,0.737,0.263,0.3612
7957,0.0,0.732,0.268,0.8
7958,0.162,0.71,0.128,-0.3574
7959,0.0,1.0,0.0,0.0
7960,0.0,0.732,0.268,0.296
7961,0.374,0.432,0.194,-0.3595
7962,0.0,0.413,0.587,0.7263
7963,0.0,0.274,0.726,0.8908
7964,0.0,1.0,0.0,0.0
7965,0.0,0.0,1.0,0.7003
7966,0.0,0.0,0.0,0.0
7967,0.0,1.0,0.0,0.0
7968,0.0,0.617,0.383,0.4767
7969,0.0,0.641,0.359,0.4215
7970,0.031,0.849,0.12,0.7326
7971,0.0,0.909,0.091,0.4019
7972,0.0,0.643,0.357,0.6124
7973,0.0,1.0,0.0,0.0
7974,0.067,0.611,0.322,0.765
7975,0.0,1.0,0.0,0.0
7976,0.05,0.95,0.0,-0.2263
7977,0.481,0.382,0.137,-0.5423
7978,0.0,0.539,0.461,0.6467
7979,0.0,0.889,0.111,0.4574
7980,0.0,0.933,0.067,0.3182
7981,0.0,0.673,0.327,0.9033
7982,0.062,0.84,0.098,0.1635
7983,0.0,0.196,0.804,0.6249
7984,0.277,0.723,0.0,-0.3182
7985,0.0,0.0,1.0,0.4019
7986,0.0,1.0,0.0,0.0
7987,0.088,0.57,0.342,0.8214
